link,title,addr,dientich,bedroom,bathroom,price,day
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-pho-mat-tien-tran-hung-dao-id2523433,nhà phố mặt tiền Trần Hưng Đạo,"Quận Sơn Trà, Đà Nẵng",144 m2,5 PN,4 WC,11 tỷ,19/03/2021
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-hai-lo-dat-nen-canh-sieu-thi-lotte-ven-song-han-id2523482,"bán hai lô đất nên cạnh siêu thị lotte, ven sông Hàn","Quận Hải Châu, Đà Nẵng",170 m2,0 PN,0 WC,9 tỷ 900 triệu,19/03/2021
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-ho-view-cong-vien-ho-khu-vuc-tap-trung-dong-duc-id2524703,"bán nhà hố view công viên hồ, khu vực tâp trung đông đúc","Quận Liên Chiểu, Đà Nẵng",100 m2,4 PN,5 WC,3 tỷ 900 triệu,19/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/shophoouse-4-tang-kien-truc-phap-ngay-trung-tam-do-thi-tay-bac-id20463967,"shophoouse 4 tầng kiến trúc pháp, ngay trung tâm đô thị Tây Bắc","Quận Liên Chiểu, Đà Nẵng",170 m2,0 PN,0 WC,9 tỷ,19/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/ngan-hang-thanh-ly-hai-lo-du-an-dragon-smart-city-gia-re-id20492461,Ngân hàng thanh lý hai lô dự án dragon smart city giá rẻ,"Quận Liên Chiểu, Đà Nẵng",100 m2,0 PN,0 WC,2 tỷ 750 triệu,19/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/ban-lo-du-an-dragon-lien-ke-duong-bien-nguyen-tat-thanh-noi-dai-id20516646,"Bán lô dự án dragon , liền kề đường biển Nguyễn tất thành nối dài","Quận Liên Chiểu, Đà Nẵng",100 m2,0 PN,0 WC,2 tỷ 50 triệu,19/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/ban-lo-dat-mat-tien-duong-dao-duy-tung-khu-do-thi-5-sao-id20524712,"Bán lô đất mặt tiền đường Đào Duy Tùng, khu đô thị 5 sao","Quận Ngũ Hành Sơn, Đà Nẵng",361 m2,0 PN,0 WC,13 tỷ,19/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/dat-nen-khu-do-thi-phu-my-an-khu-dang-cap-5-sao-lien-song-ke-bien-id20524733,"đất  nền khu đô thị Phú Mỹ An, khu đăng cấp 5 sao, liền sông kề biển","Quận Ngũ Hành Sơn, Đà Nẵng",110 m2,0 PN,0 WC,4 tỷ 200 triệu,19/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/dat-nen-khu-do-thi-dang-cap-nhat-da-nang-khu-tien-ich-5-sao-id20524754,"Đất nền khu độ thị đẳng cấp nhất Đà Nẵng, khu tiện ích 5 sao","Quận Ngũ Hành Sơn, Đà Nẵng",300 m2,0 PN,0 WC,9 tỷ,19/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/lo-goc-nga-ba-khu-do-thi-phu-my-an-lien-ke-truong-quoc-te-singarpore-id20524774,"Lô góc ngã ba ,khu đô thị Phú Mỹ An,Liền kề  trường quốc tế SIngarPore","Quận Ngũ Hành Sơn, Đà Nẵng",177 m2,0 PN,0 WC,8 tỷ 200 triệu,19/03/2021
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/sang-my-ban-gap-nha-2-mat-tien-ven-song-khu-do-thi-marina-complex-id20543095,"Sang Mỹ, bán gấp nhà 2 mặt tiền ven sông, khu đô thị Marina complex","Quận Sơn Trà, Đà Nẵng",144 m2,5 PN,4 WC,12 tỷ 400 triệu,19/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/ban-dat-nen-ngu-hanh-son-lien-ke-benh-vien-han-quoc-dai-hoc-fpt-id20543918,"Bán đất nền Ngủ Hành Sơn, Liền kề Bệnh viện Hàn Quốc,đại học FPT","Quận Ngũ Hành Sơn, Đà Nẵng",100 m2,0 PN,0 WC,3 tỷ 100 triệu,19/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/ban-dat-nen-ven-bien-ngu-hanh-son-lien-ke-benh-vien-han-quoc-fpt-id20544930,"Bán đất nền ven biển Ngũ hành sơn,liền kề bệnh viện Hàn Quốc, FPT","Quận Ngũ Hành Sơn, Đà Nẵng",100 m2,0 PN,0 WC,3 tỷ 100 triệu,19/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/chinh-chu-can-tien-ban-300-m2-dat-lakeside-lien-chieu-gia-11-5tr-m2-id20552940,"Chính chủ cần tiền bán 300 m2 đất Lakeside Liên Chiểu , giá 11,5tr/ m2","Quận Liên Chiểu, Đà Nẵng",300 m2,0 PN,0 WC,3 tỷ 500 triệu,19/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/ban-nhanh-lo-dat-duong-5m5-khu-do-thi-da-nang-pearl-gia-dau-tu-id20552967,"Bán nhanh lô đất đương 5m5, khu đô thị Đà Nẵng Pearl, giá đầu tư","Quận Ngũ Hành Sơn, Đà Nẵng",100 m2,0 PN,0 WC,3 tỷ 200 triệu,19/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/dat-nen-phia-nam-da-nang-gia-goc-chu-dau-tu-gia-chi-tu-32tr-m2-id20554953,"Đất nền phia nam Đà Nẵng  giá gôc chủ đâu tư, gia chỉ  từ 32tr/m2","Quận Ngũ Hành Sơn, Đà Nẵng",100 m2,0 PN,0 WC,3 tỷ 200 triệu,19/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/ban-dat-xay-khach-san-ngay-khu-do-thi-phu-my-an-cach-bien-1km-gia-re-id20556213,"Bán đất xây khách sạn ngay khu đô thị Phú Mỹ An, cách biển 1km, giá rẻ","Quận Ngũ Hành Sơn, Đà Nẵng",150 m2,0 PN,0 WC,5 tỷ 800 triệu,19/03/2021
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/thang-10-cuc-ki-hot-tang-ngay-chuyen-du-lich-nhat-ban-va-1-cay-vang-id20581238,"Tháng 10 cực kì hót, tặng ngay chuyến du lịch Nhật Bản và 1 cây vàng","Quận Sơn Trà, Đà Nẵng",144 m2,5 PN,4 WC,11 tỷ 200 triệu,19/03/2021
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-pho-song-han-so-hong-trao-tay-gia-chi-tu-55tr-m2-id20584165,"Nhà phố sông Hàn, sổ hồng trao tay, giá chỉ tư 55tr/m2","Quận Sơn Trà, Đà Nẵng",144 m2,4 PN,4 WC,11 tỷ 600 triệu,19/03/2021
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-pho-marina-complex-quy-dat-vang-ben-dong-song-han-so-huu-vinh-vien-id20592675,"Nhà phố Marina Complex quỷ đất vàng bên dòng sông Hàn,sở hữu vĩnh viễn","Quận Sơn Trà, Đà Nẵng",144 m2,5 PN,5 WC,11 tỷ 600 triệu,19/03/2021
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-pho-hai-mat-tien-marina-complex-view-song-han-gia-re-id20593861,Bàn nhà phố hai mặt tiền Marina Complex view sông Hàn gia rể,"Quận Sơn Trà, Đà Nẵng",144 m2,4 PN,4 WC,11 tỷ 600 triệu,19/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/chinh-chu-can-ban-hai-lo-lien-ke-duong-phan-van-dinh-id20183637,"Chính chủ cần bán hai lô liền kê, đường  Phan Văn Dịnh","Quận Liên Chiểu, Đà Nẵng",145 m2,0 PN,0 WC,3 tỷ 255 triệu,19/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/thanh-ly-hai-lo-lien-ke-duong-7m5-du-an-lakeside-gia-13-5tr-m2-id20192889,"Thanh Ly hai lô liên kề đường 7m5 , dư án Lakeside giá 13,5tr/ m2","Quận Liên Chiểu, Đà Nẵng",150 m2,0 PN,0 WC,3 tỷ 299 triệu,19/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/bie-t-thu-ven-kenh-sinh-tha-i-qua-n-lien-chie-u-duo-ng-15m-id20198400,"Biệt thự ven kênh sinh thái quận Liên chiểu, đường 15m","Quận Liên Chiểu, Đà Nẵng",300 m2,0 PN,0 WC,4 tỷ 725 triệu,19/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/chi-nh-chu-ca-n-ba-n-dat-xay-phong-tro-duo-ng-phan-van-di-nh-id20201780,Chính chủ cần bán đất xây phòng trọ  đường Phan Văn Định,"Quận Liên Chiểu, Đà Nẵng",145 m2,0 PN,0 WC,3 tỷ 210 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/chinh-chu-can-ban-lo-duong-5m5-du-an-lakeside-doi-dien-truong-hoc-id20219695,"chính chủ cần bán lô đường 5m5, dư án lakeside, đối diện trường học","Quận Liên Chiểu, Đà Nẵng",100 m2,0 PN,0 WC,1 tỷ 650 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-kho-xuong/ban-300-m2-dat-ngay-khu-do-thi-cao-cap-gia-chi-13tr-m2-id2291074,"Bán 300 m2 đất ngay khu đô thị cao cấp, giá chỉ 13tr/ m2","Quận Liên Chiểu, Đà Nẵng",300 m2,0 PN,0 WC,3 tỷ 800 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-mat-tien-25-m-duong-so-5-quan-lien-chieu-du-an-lakeside-id2291479,"Bán nhà mặt tiền 25 m đường số 5, quận Liên Chiểu, dự án Lakeside","Quận Liên Chiểu, Đà Nẵng",125 m2,4 PN,4 WC,6 tỷ 500 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/ban-dat-duong-10m5-ngay-cang-nuoc-sau-lien-chieu-khu-do-thi-dragon-id20245509,"Bán đất  đường 10m5 ngay cảng nước sâu Liên Chiểu,khu đô thị Dragon","Quận Liên Chiểu, Đà Nẵng",150 m2,0 PN,0 WC,2 tỷ 150 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-kho-xuong/can-ban-gap-300-m2-dat-thich-hop-kinh-doanh-duong-me-linh-id2298801,"Cần bán gấp 300 m2 đât thích hợp kinh doanh, đường Mê Linh","Quận Liên Chiểu, Đà Nẵng",300 m2,0 PN,0 WC,3 tỷ 990 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/chinh-thuc-nhan-dat-cho-khu-do-thi-cao-cap-dragon-smart-city-id2298807,Chính thức nhận đặt chỗ khu đô thị cao cấp Dragon Smart City,"Quận Liên Chiểu, Đà Nẵng",100 m2,0 PN,0 WC,2 tỷ 300 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/di-nuoc-ngoai-dinh-cu-ban-gap-lo-2-mat-tien-duong-ngo-xuan-thu-id2317790,"Đi nước ngoài định cư, bán gấp lô 2 mặt tiền, đường Ngô Xuân Thu","Quận Liên Chiểu, Đà Nẵng",374 m2,0 PN,0 WC,2 tỷ 618 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/nha-pho-trung-tam-lien-chieu-thanh-pho-da-nang-3-tang-duong-34-m-id2317814,"Nhà phố trung tâm Liên Chiểu, thành phố Đà Nẵng, 3 tầng đường 34 m","Quận Liên Chiểu, Đà Nẵng",120 m2,3 PN,4 WC,3 tỷ,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/nha-pho-mat-tien-gia-re-sinh-loi-cao-duong-nguyen-luong-bang-id2323833,"Nhà phố mặt tiền giá rẻ, sinh lời cao, đường Nguyễn Lương Bằng","Quận Liên Chiểu, Đà Nẵng",100 m2,3 PN,4 WC,2 tỷ 500 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/ban-gap-dat-gia-re-dau-tu-sinh-loi-cao-khu-quan-lien-chieu-id2323857,"Bán gấp đất giá rẻ, đầu tư sinh lời cao, khu quận Liên Chiểu","Quận Liên Chiểu, Đà Nẵng",100 m2,0 PN,0 WC,2 tỷ 499 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/dat-hot-nhat-trung-tam-lien-chieu-thich-hop-dau-tu-xay-o-id2327131,"Đất hót nhất trung tâm Liên Chiểu, thích hợp đâu tư, xây ở","Quận Liên Chiểu, Đà Nẵng",100 m2,0 PN,0 WC,,18/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/ban-dat-khu-phu-my-an-duong-dao-duy-tung-quan-ngu-hanh-son-id2330163,"Bán đất khu Phú Mỹ An, đường Đào Duy Tùng, Quận Ngũ Hành Sơn","Quận Ngũ Hành Sơn, Đà Nẵng",361 m2,0 PN,0 WC,4 tỷ 873 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/dat-duong-10-5-m2-view-kenh-gia-re-thich-hop-kinh-doanh-buon-ban-id20106176,"Đất đường 10,5 m2, view kênh, giá rẻ, thích hợp kinh doanh buôn bán","Quận Liên Chiểu, Đà Nẵng",150 m2,0 PN,0 WC,2 tỷ 250 triệu,18/03/2021
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/pho-thuong-mai-shophouse-lavish-infinity-da-nang-id21230055,Phố thương mại shophouse Lavish Infinity Da Nang,"Quận Liên Chiểu, Đà Nẵng",125 m2,3 PN,4 WC,6 tỷ,18/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-trung-nu-vuong-hai-chau-da-nang-id21231878,"Bán nhà mặt tiền đường Trưng Nữ Vương, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",61 m2,3 PN,3 WC,5 tỷ 950 triệu,16/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-2-tang-kiet-phan-chau-trinh-ha-i-cha-u-da-nang-id21228312,Bán nhà 2 tầng kiệt Phan Châu Trinh Hải châu Đà Nẵng,"Quận Hải Châu, Đà Nẵng",55 m2,2 PN,2 WC,2 tỷ 750 triệu,16/03/2021
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-duong-quy-hoach-khu-tran-cao-van-thanh-khe-da-nang-id21228500,"Bán nhà đường quy hoạch khu Trần Cao Vân, Thanh Khê, Đà Nẵng","Quận Thanh Khê, Đà Nẵng",63 m2,4 PN,4 WC,4 tỷ 600 triệu,16/03/2021
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-kiet-o-to-nguyen-van-thoai-son-tra-da-nang-id21229536,Bán nhà kiệt ô tô Nguyễn Văn Thoại Sơn Trà Đà Nẵng,"Quận Sơn Trà, Đà Nẵng",88 m2,2 PN,2 WC,4 tỷ 800 triệu,16/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-3-tang-kiet-hoang-dieu-hai-chau-da-nang-id21162848,"Bán nhà 3 tầng kiệt Hoàng Diệu, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",58 m2,3 PN,4 WC,4 tỷ 600 triệu,16/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-han-mac-tu-hai-chau-da-nang-id21194798,"Bán Nhà mặt tiền đường Hàn Mặc Tử, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",47 m2,4 PN,4 WC,4 tỷ 670 triệu,16/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-cap-4-gac-duc-2-mat-kiet-hoang-dieu-hai-chau-da-nang-id21196901,"Bán nhà cấp 4 gác đúc 2 mặt kiệt Hoàng Diệu, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",51 m2,2 PN,2 WC,2 tỷ 50 triệu,16/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-nguyen-thi-hai-chau-da-nang-id21158288,"Bán nhà 3 tầng mặt tiền đường Nguyễn Thi, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",70 m2,3 PN,3 WC,4 tỷ 900 triệu,16/03/2021
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-3-tang-kiet-3-5m-tran-cao-van-tam-thuan-thanh-khe-da-nang-id21158317,"Bán nhà 3 tầng kiệt 3,5m Trần Cao Vân, Tam Thuận, Thanh Khê, Đà Nẵng","Quận Thanh Khê, Đà Nẵng",62 m2,3 PN,3 WC,4 tỷ 500 triệu,16/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-2-tang-kiet-hoang-dieu-hai-chau-da-nang-id21158326,"Bán nhà 2 tầng kiệt Hoàng Diệu, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",38 m2,2 PN,2 WC,2 tỷ 100 triệu,16/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/chinh-chu-can-tien-ban-nha-mat-tien-duong-trung-nu-vuong-hai-chau-dn-id21180389,"Chính chủ cần tiền bán nhà mặt tiền đường Trưng Nữ Vương, Hải Châu, ĐN","Quận Hải Châu, Đà Nẵng",30 m2,4 PN,4 WC,4 tỷ 800 triệu,16/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/chinh-chu-ban-nha-mat-tien-duong-trung-nu-vuong-hai-chau-da-nang-id21180395,"Chính chủ bán nhà mặt tiền đường Trưng Nữ Vương, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",61 m2,3 PN,3 WC,5 tỷ 900 triệu,16/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/du-an-pho-dem-regal-pavillon-trung-tam-da-nang-gia-goc-cdt-id21226665,Dự án Phố Đêm Regal Pavillon Trung Tâm Đà Nẵng - Giá gốc CĐT,"Quận Hải Châu, Đà Nẵng",120 m2,4 PN,5 WC,14 tỷ,16/03/2021
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-2-tang-kiet-dien-bien-phu-thanh-khe-da-nang-id21227298,Bán nhà 2 tầng kiệt Điện Biên Phủ Thanh Khê Đà Nẵng,"Quận Thanh Khê, Đà Nẵng",98 m2,2 PN,2 WC,3 tỷ 500 triệu,16/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-cap-4-gac-duc-mat-tien-hoang-van-thu-hai-chau-da-nang-id21158919,"Bán nhà cấp 4 gác đúc mặt tiền Hoàng Văn Thụ, Hải Châu, Đà Nẵng.","Quận Hải Châu, Đà Nẵng",43 m2,2 PN,2 WC,9 tỷ,16/03/2021
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-kiet-322-hai-phong-thanh-khe-da-nang-id21158920,"Bán nhà kiệt 322 Hải Phòng, Thanh Khê, Đà Nẵng.","Quận Thanh Khê, Đà Nẵng",40 m2,2 PN,2 WC,2 tỷ 200 triệu,12/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-3-75m-hoa-cuong-bac-hai-chau-id21158921,"Bán nhà mặt tiền đường 3,75m, Hoà Cường Bắc, Hải Châu.","Quận Hải Châu, Đà Nẵng",76 m2,3 PN,4 WC,5 tỷ,12/03/2021
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-3-tang-3-me-duc-chac-chan-kiet-o-to-thong-suot-nguyen-van-linh-id21158923,Bán nhà 3 tầng 3 mê đúc chắc chắn kiệt ô tô thông suốt Nguyễn Văn Linh,"Quận Thanh Khê, Đà Nẵng",64 m2,4 PN,4 WC,4 tỷ,12/03/2021
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-lo-dat-mat-tien-duong-vu-huu-p-hoa-cuong-bac-hai-chau-da-nang-id21158925,"Bán lô đất mặt tiền đường Vũ Hữu, P.Hoà Cường Bắc, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",105 m2,0 PN,0 WC,7 tỷ 600 triệu,12/03/2021
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-kiet-luong-the-vinh-phuong-an-hai-dong-son-tra-da-nang-id21158931,"Bán lô đất kiệt Lương Thế Vinh, Phường An Hải Đông, Sơn Trà, Đà Nẵng.","Quận Sơn Trà, Đà Nẵng",138 m2,0 PN,0 WC,3 tỷ 900 triệu,12/03/2021
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-duong-kieu-phung-hoa-xuan-cam-le-id21224549,"Bán nhà đường Kiều Phụng, Hoà Xuân, Cẩm Lệ","Quận Cẩm Lệ, Đà Nẵng",122 m2,2 PN,1 WC,2 tỷ 700 triệu,12/03/2021
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-nhan-hoa-8-hoa-xuan-cam-le-id21224718,"Bán nhà Nhân hoà 8, Hoà Xuân, Cẩm Lệ","Quận Cẩm Lệ, Đà Nẵng",100 m2,1 PN,1 WC,2 tỷ 650 triệu,12/03/2021
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-tung-lam-4-hoa-xuan-cam-le-id21225677,BÁN NHÀ TÙNG LÂM 4 Hoà Xuân Cẩm Lệ,"Quận Cẩm Lệ, Đà Nẵng",90 m2,1 PN,1 WC,2 tỷ 750 triệu,12/03/2021
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/ban-nhanh-can-ho-fhome-2pn-2toilet-gia-cuc-re-chi-voi-2-ty-250tr-id21222398,"Bán nhanh căn hộ Fhome 2PN,2toilet.GIÁ CỰC RẺ CHỈ VỚI 2 tỷ 250tr.","Quận Hải Châu, Đà Nẵng",64 m2,2 PN,2 WC,2 tỷ 250 triệu,12/03/2021
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-cap-4-gac-duc-duong-nai-nghia-7-id21221010,Bán nhà cấp 4 gác đúc đường Nại Nghĩa 7,"Quận Sơn Trà, Đà Nẵng",50 m2,2 PN,1 WC,2 tỷ 850 triệu,12/03/2021
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-dat-tang-nha-cap-4-mat-tien-duong-an-hai-6-id21221014,Bán đất tặng nhà cấp 4 mặt tiền đường An Hải 6,"Quận Sơn Trà, Đà Nẵng",100 m2,2 PN,1 WC,4 tỷ 950 triệu,12/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-3-tang-3-me-nha-kiet-duong-trung-nu-vuong-id21221017,Bán nhà 3 tầng 3 mê nhà kiệt đường Trưng Nữ Vương,"Quận Hải Châu, Đà Nẵng",56 m2,5 PN,2 WC,2 tỷ 800 triệu,12/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/can-ban-lo-dat-dep-duong-cao-hong-lanh-id21221027,Cần bán lô đất đẹp đường Cao Hồng Lãnh,"Quận Ngũ Hành Sơn, Đà Nẵng",115 m2,0 PN,0 WC,3 tỷ 200 triệu,12/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-kiet-mai-lao-bang-hai-chau-da-nang-id21220292,"Bán nhà kiệt Mai Lão Bạng, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",46 m2,3 PN,3 WC,3 tỷ 550 triệu,12/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-mat-pho-giua-long-di-san-hoi-an-ngay-ngat-long-nguoi-id21220306,Nhà mặt phố giữa lòng di sản Hội An ngây ngất lòng người.,"Quận Hải Châu, Đà Nẵng",99 m2,3 PN,3 WC,3 tỷ 600 triệu,12/03/2021
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-lo-mt-nguyen-duy-trinh-ngu-hanh-son-vi-tri-dep-gan-bien-id21218382,"Bán lô mt Nguyễn Duy Trinh, Ngũ Hành Sơn. Vị trí đẹp, gần biển.","Quận Ngũ Hành Sơn, Đà Nẵng",104 m2,0 PN,0 WC,3 tỷ 750 triệu,05/03/2021
https://mogi.vn/quan-lien-chieu/mua-nha-hem-ngo/ban-nha-2-tang-2-me-kien-co-k113-hoang-van-thai-da-nang-id21216963,"Bán nhà 2 tầng 2 mê kiên cố, k113 Hoàng Văn Thái, Đà Nẵng","Quận Liên Chiểu, Đà Nẵng",60 m2,3 PN,2 WC,2 tỷ 700 triệu,05/03/2021
https://mogi.vn/quan-cam-le/mua-dat-nen-du-an/dat-nen-tt-dong-phu-que-son-quang-nam-150m2-1-ty-id21217524,"Đất nền TT Đông Phú, Quế Sơn, Quảng Nam 150m2, 1 tỷ","Quận Cẩm Lệ, Đà Nẵng",150 m2,0 PN,0 WC,1 tỷ,05/03/2021
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-4-tang-mat-tien-duong-tran-phu-quan-hai-chau-da-nang-id21217456,"Bán Nhà 4 Tầng Mặt tiền Đường Trần Phú, Quận Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",105 m2,5 PN,5 WC,37 tỷ 999 triệu,05/03/2021
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/can-ban-lo-kiet-duong-nguyen-tat-thanh-thong-voi-nguyen-luong-bang-id21214277,Cần bán lô kiệt đường Nguyễn Tất Thành -Thông Với Nguyễn Lương Bằng,"Quận Liên Chiểu, Đà Nẵng",79 m2,0 PN,0 WC,850 triệu,05/03/2021
https://mogi.vn/quan-son-tra/mua-can-ho-penthouse/can-ban-can-ho-penthouse-3-tang-thong-nhau-tai-quan-son-tra-da-nang-id21212527,Cần bán căn hộ Penthouse 3 tầng thông nhau tại Quận Sơn Trà - Đà Nẵng,"Quận Sơn Trà, Đà Nẵng",150 m2,3 PN,4 WC,6 tỷ,05/03/2021
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/can-ban-lo-dat-2-mat-tien-duong-vuong-thua-vu-va-duong-10m5-id21212534,Cần bán lô đất 2 mặt tiền đường Vương Thừa Vũ và đường 10m5,"Quận Sơn Trà, Đà Nẵng",230 m2,0 PN,0 WC,29 tỷ,05/03/2021
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-tran-cao-van-thanh-khe-da-nang-id21212543,"Bán nhà mặt tiền đường Trần Cao Vân, Thanh Khê, Đà Nẵng","Quận Thanh Khê, Đà Nẵng",52 m2,3 PN,3 WC,8 tỷ 500 triệu,05/03/2021
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-2-mat-tien-duong-bui-thi-xuan-son-tra-da-nang-id21212588,"Bán nhà 2 mặt tiền đường Bùi Thị Xuân, Sơn Trà, Đà Nẵng","Quận Sơn Trà, Đà Nẵng",96 m2,4 PN,3 WC,8 tỷ 200 triệu,05/03/2021
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-moi-xay-2-tang-duong-pham-van-quan-son-tra-id21213202,"Bán nhà mới xây 2 tầng đường Phạm Vấn, Quận Sơn Trà","Quận Sơn Trà, Đà Nẵng",75 m2,3 PN,4 WC,6 tỷ 300 triệu,05/03/2021
